monthly_income,requested_amount,term_in_months,loan_status,age,monthly_debt,Approval_Probability,AI_Score,Risk_Level
4833.333333333333,14700,10,1,44,1353.3333333333335,0.98,839,LOW
6916.666666666666,20700,2,1,44,1244.9999999999998,1.0,850,LOW
2166.6666666666665,5500,8,0,37,1256.6666666666665,0.0,300,HIGH
1750.0,8100,6,1,39,245.00000000000003,0.99,844,LOW
3250.0,10800,20,0,22,1300.0,0.11,360,HIGH
4333.333333333333,16300,6,1,63,1343.333333333333,0.99,844,LOW
6500.0,24400,20,1,38,1885.0,1.0,850,LOW
4500.0,14300,4,1,63,1125.0,0.99,844,LOW
2416.6666666666665,11000,2,0,47,1256.6666666666667,0.08,344,HIGH
5916.666666666666,28300,6,0,58,3254.166666666667,0.01,305,HIGH
666.6666666666667,2500,4,1,23,120.0,0.97,833,LOW
2833.333333333333,12800,10,1,41,538.3333333333333,0.99,844,LOW
5666.666666666666,17600,14,1,57,1189.9999999999998,1.0,850,LOW
5833.333333333334,27100,12,0,46,2625.0,0.06,333,HIGH
7750.0,24500,10,0,62,3952.5,0.0,300,HIGH
6250.0,19900,10,1,37,2125.0000000000005,1.0,850,LOW
6666.666666666666,31200,20,1,40,1266.6666666666665,1.0,850,LOW
1333.3333333333335,4100,2,0,22,653.3333333333334,0.14,377,HIGH
5583.333333333334,18800,6,1,21,781.6666666666669,0.98,839,LOW
3166.666666666667,11400,4,1,49,1171.6666666666667,0.94,817,LOW
2250.0,5400,6,1,41,585.0,0.98,839,LOW
1083.3333333333333,2900,8,1,64,390.0,0.87,778,LOW
2833.333333333333,10500,16,1,31,991.6666666666665,0.96,828,LOW
2833.333333333333,10900,14,0,25,1388.333333333333,0.01,305,HIGH
2000.0,6800,8,1,28,440.0,1.0,850,LOW
1583.3333333333335,6900,4,0,55,744.1666666666667,0.04,322,HIGH
583.3333333333334,2200,6,1,43,169.16666666666669,0.95,822,LOW
5750.0,20900,4,1,35,1667.5,1.0,850,LOW
250.0,800,18,1,64,27.5,0.9,795,LOW
5000.0,18700,10,1,56,1150.0,0.99,844,LOW
3583.333333333333,16400,20,0,22,1540.833333333333,0.08,344,HIGH
4833.333333333333,13500,14,0,60,2754.9999999999995,0.0,300,HIGH
2750.0,6700,8,1,61,797.5,0.98,839,LOW
333.33333333333337,1500,4,1,50,56.66666666666668,0.99,844,LOW
250.0,600,4,0,64,105.0,0.14,377,HIGH
3500.0,10700,6,0,62,1715.0,0.04,322,HIGH
500.0,2300,12,0,35,284.99999999999994,0.07,338,HIGH
3666.666666666667,15200,6,0,24,1906.666666666667,0.03,316,HIGH
7666.666666666666,29400,2,1,38,2453.333333333333,0.98,839,LOW
5750.0,25300,4,1,35,747.5,1.0,850,LOW
4250.0,13700,14,1,64,1190.0000000000002,0.98,839,LOW
2833.333333333333,12700,2,0,45,1586.6666666666665,0.03,316,HIGH
7166.666666666666,26800,12,1,40,2508.333333333333,1.0,850,LOW
7666.666666666666,28900,8,0,52,3143.333333333333,0.04,322,HIGH
4000.0,16300,4,1,47,400.0,1.0,850,LOW
2333.3333333333335,8300,14,1,41,303.33333333333337,0.98,839,LOW
2833.333333333333,7000,4,0,54,1558.3333333333335,0.01,305,HIGH
666.6666666666667,2200,14,1,43,193.33333333333331,0.84,762,LOW
3416.666666666667,11100,6,1,51,751.6666666666667,1.0,850,LOW
1583.3333333333335,3800,16,1,42,348.33333333333337,0.97,833,LOW
5583.333333333334,25400,14,1,41,1786.666666666667,0.98,839,LOW
4333.333333333333,13400,2,1,34,1560.0,0.99,844,LOW
5583.333333333334,16400,2,1,45,670.0,1.0,850,LOW
3916.666666666667,15000,20,1,40,861.6666666666667,1.0,850,LOW
5000.0,22000,12,0,33,2750.0,0.01,305,HIGH
5416.666666666666,18900,12,1,55,1083.3333333333333,1.0,850,LOW
416.66666666666663,2000,12,1,37,133.33333333333331,0.98,839,LOW
4750.0,13300,2,1,37,1615.0,0.94,817,LOW
5666.666666666666,20000,12,0,54,3343.333333333333,0.01,305,HIGH
2583.3333333333335,12300,18,0,64,1395.0,0.09,349,HIGH
4250.0,11000,16,1,37,935.0,1.0,850,LOW
5250.0,23900,10,1,48,1470.0,1.0,850,LOW
3666.666666666667,14100,10,1,45,916.6666666666667,1.0,850,LOW
6750.0,21900,6,0,38,3915.0,0.0,300,HIGH
916.6666666666667,3700,2,0,48,467.5,0.05,327,HIGH
2000.0,6900,4,0,28,1100.0000000000002,0.0,300,HIGH
5833.333333333334,26300,12,1,36,1283.3333333333335,1.0,850,LOW
7250.0,30000,12,0,25,4205.0,0.04,322,HIGH
2916.666666666667,12600,10,1,26,787.5000000000001,0.99,844,LOW
1333.3333333333335,5300,4,1,36,306.66666666666674,0.99,844,LOW
6500.0,17300,16,0,59,3380.0,0.01,305,HIGH
3083.333333333333,9200,10,0,64,1572.5,0.0,300,HIGH
333.33333333333337,1400,18,1,41,126.66666666666669,0.9,795,LOW
4000.0,15700,10,1,26,800.0,0.99,844,LOW
2416.6666666666665,7500,18,1,43,410.83333333333337,1.0,850,LOW
4166.666666666667,14600,18,1,43,833.3333333333335,1.0,850,LOW
6333.333333333334,18100,16,1,58,1456.666666666667,1.0,850,LOW
2500.0,9400,4,1,45,450.0,0.96,828,LOW
166.66666666666669,700,18,0,47,70.0,0.14,377,HIGH
5666.666666666666,19000,8,1,22,793.3333333333333,1.0,850,LOW
8083.333333333334,27400,2,1,59,2182.5000000000005,0.97,833,LOW
1000.0,4200,4,1,52,170.0,0.97,833,LOW
6166.666666666666,24000,16,0,29,2589.9999999999995,0.1,355,HIGH
5750.0,20800,4,1,36,1667.5,1.0,850,LOW
7583.333333333334,23300,18,0,46,3185.0,0.02,311,HIGH
1083.3333333333333,4700,16,1,28,195.0,0.99,844,LOW
5500.0,14600,10,0,34,2860.0,0.01,305,HIGH
1500.0,5700,14,1,26,390.0,0.93,811,LOW
6833.333333333334,20900,14,0,59,3621.666666666667,0.0,300,HIGH
2333.3333333333335,8300,14,1,59,256.6666666666667,1.0,850,LOW
5833.333333333334,16000,4,1,39,1750.0,1.0,850,LOW
583.3333333333334,1800,18,1,44,134.16666666666669,0.94,817,LOW
6166.666666666666,25500,6,1,48,1973.333333333333,0.99,844,LOW
1916.6666666666665,5000,10,1,40,574.9999999999999,0.97,833,LOW
500.0,1900,8,0,49,240.0,0.1,355,HIGH
833.3333333333333,3000,4,0,38,425.0,0.01,305,HIGH
1833.3333333333335,5200,8,1,23,660.0,0.73,701,MEDIUM
6666.666666666666,30900,2,1,27,1666.6666666666665,1.0,850,LOW
7166.666666666666,20900,10,0,54,3798.333333333333,0.0,300,HIGH
6250.0,26000,2,1,53,2125.0000000000005,0.98,839,LOW
4333.333333333333,11800,18,1,23,1646.6666666666665,0.83,756,LOW
6583.333333333334,20900,2,0,33,3291.666666666667,0.0,300,HIGH
3500.0,11300,4,1,43,1050.0,0.97,833,LOW
5416.666666666666,20200,16,0,33,3033.333333333333,0.01,305,HIGH
6166.666666666666,15200,12,0,54,3206.666666666667,0.01,305,HIGH
7583.333333333334,25600,12,0,47,3867.5,0.01,305,HIGH
666.6666666666667,2300,16,0,22,266.66666666666674,0.17,393,HIGH
666.6666666666667,2800,10,0,27,360.00000000000006,0.04,322,HIGH
3416.666666666667,9900,4,1,40,1332.5,0.73,701,MEDIUM
3500.0,8700,6,0,33,1645.0,0.02,311,HIGH
4000.0,11500,12,1,52,1120.0000000000002,0.99,844,LOW
6916.666666666666,25900,8,0,45,2835.833333333333,0.1,355,HIGH
6333.333333333334,23900,8,1,22,1266.666666666667,0.99,844,LOW
4250.0,12300,20,1,25,1062.5,0.97,833,LOW
3000.0,11600,14,1,60,480.0,0.99,844,LOW
4500.0,16800,16,0,44,2520.0000000000005,0.0,300,HIGH
583.3333333333334,1400,4,0,62,239.16666666666669,0.17,393,HIGH
8166.666666666666,38200,10,1,32,2695.0,0.97,833,LOW
8083.333333333334,36400,4,1,54,1697.5,1.0,850,LOW
7833.333333333334,29900,12,1,63,2428.3333333333335,0.97,833,LOW
2666.666666666667,9100,18,1,62,986.6666666666667,0.93,811,LOW
3083.333333333333,11600,10,1,22,832.5,1.0,850,LOW
3500.0,15800,6,0,48,1645.0,0.07,338,HIGH
5833.333333333334,24200,6,0,40,3500.0,0.0,300,HIGH
2666.666666666667,11500,16,1,31,640.0,0.99,844,LOW
6583.333333333334,17700,2,1,56,1777.5000000000002,0.98,839,LOW
1833.3333333333335,8300,18,0,64,916.6666666666667,0.03,316,HIGH
2250.0,8400,6,1,37,292.5,0.98,839,LOW
5666.666666666666,18000,12,1,29,1473.333333333333,0.98,839,LOW
5250.0,23300,4,0,46,2467.5,0.05,327,HIGH
7500.0,31400,2,1,42,1200.0,1.0,850,LOW
3916.666666666667,15700,4,1,65,1292.5000000000002,0.96,828,LOW
6750.0,17500,4,1,40,2430.0,0.87,778,LOW
7500.0,27300,14,1,45,2700.0,0.95,822,LOW
3166.666666666667,14100,8,1,45,475.0,0.99,844,LOW
7333.333333333334,22200,10,1,24,2493.333333333334,0.98,839,LOW
7250.0,27200,18,1,60,2102.5,1.0,850,LOW
4166.666666666667,12400,14,1,56,1166.666666666667,1.0,850,LOW
5000.0,22700,10,1,43,1800.0,1.0,850,LOW
7583.333333333334,24200,16,0,39,4550.0,0.0,300,HIGH
6166.666666666666,17900,6,1,34,1171.6666666666665,1.0,850,LOW
6916.666666666666,28400,16,1,38,2697.5,0.94,817,LOW
6333.333333333334,23900,12,1,29,760.0,1.0,850,LOW
2916.666666666667,9600,4,1,62,875.0,0.98,839,LOW
833.3333333333333,3500,18,0,25,408.33333333333326,0.02,311,HIGH
8250.0,25900,4,1,50,3052.5,0.93,811,LOW
4750.0,15100,18,0,41,2327.5,0.02,311,HIGH
583.3333333333334,2400,16,0,60,297.5,0.09,349,HIGH
8000.0,23800,12,0,56,3440.0,0.05,327,HIGH
7750.0,28900,6,1,45,1240.0,1.0,850,LOW
7916.666666666666,28400,18,0,24,3325.0,0.03,316,HIGH
7250.0,23400,16,1,55,1740.0,1.0,850,LOW
6083.333333333334,21000,14,1,35,1520.8333333333335,0.99,844,LOW
3416.666666666667,12700,10,1,39,478.3333333333334,1.0,850,LOW
2416.6666666666665,10200,4,1,53,918.3333333333333,0.87,778,LOW
6250.0,17900,2,0,48,2937.5,0.0,300,HIGH
6583.333333333334,25700,20,1,27,1645.8333333333335,1.0,850,LOW
5750.0,22300,16,1,34,690.0,0.99,844,LOW
5750.0,22900,10,1,61,1552.5,0.98,839,LOW
4000.0,18800,16,1,30,1480.0,0.96,828,LOW
6416.666666666666,24400,8,1,24,2245.833333333333,0.92,806,LOW
5750.0,22700,4,1,54,1955.0,0.98,839,LOW
1000.0,4500,4,1,26,100.0,0.96,828,LOW
2416.6666666666665,9600,4,1,22,338.33333333333337,0.99,844,LOW
4583.333333333333,18900,6,1,34,641.6666666666667,0.99,844,LOW
2666.666666666667,10700,4,1,63,960.0,0.94,817,LOW
2166.6666666666665,8200,4,0,54,1126.6666666666667,0.0,300,HIGH
416.66666666666663,1600,18,1,44,58.33333333333334,1.0,850,LOW
1500.0,6900,10,1,50,435.0,0.99,844,LOW
1083.3333333333333,4900,12,1,34,390.0,0.72,696,MEDIUM
8250.0,20700,20,0,62,3547.5,0.02,311,HIGH
1666.6666666666665,4700,2,1,28,616.6666666666666,0.83,756,LOW
4250.0,15300,4,0,22,2464.9999999999995,0.0,300,HIGH
6833.333333333334,24000,20,1,58,1298.3333333333335,1.0,850,LOW
3500.0,12600,18,1,53,525.0,1.0,850,LOW
1083.3333333333333,4900,8,0,30,617.4999999999999,0.04,322,HIGH
3833.333333333333,13600,18,1,45,1456.6666666666665,0.91,800,LOW
5500.0,19700,12,1,31,825.0,1.0,850,LOW
6916.666666666666,30100,16,1,26,2697.5,0.92,806,LOW
5750.0,20700,16,0,27,3162.5,0.0,300,HIGH
3916.666666666667,12500,8,0,58,2232.5,0.01,305,HIGH
6583.333333333334,15800,8,1,50,1316.666666666667,0.99,844,LOW
7333.333333333334,24900,16,0,39,3153.333333333334,0.0,300,HIGH
5416.666666666666,23400,2,1,61,1787.5,0.96,828,LOW
2916.666666666667,13700,4,0,27,1750.0,0.01,305,HIGH
6833.333333333334,19600,16,1,32,1503.3333333333335,1.0,850,LOW
1666.6666666666665,6000,14,0,35,966.6666666666665,0.0,300,HIGH
2250.0,8200,2,1,50,225.0,0.99,844,LOW
4416.666666666667,17600,4,0,54,2296.666666666667,0.01,305,HIGH
8250.0,19900,6,1,42,1567.5,0.99,844,LOW
4166.666666666667,19500,14,0,59,1916.666666666667,0.02,311,HIGH
7583.333333333334,18600,20,1,50,2123.333333333334,0.99,844,LOW
6333.333333333334,26400,14,0,59,3356.666666666667,0.0,300,HIGH
4333.333333333333,17800,18,0,57,1776.6666666666665,0.06,333,HIGH
1500.0,6000,4,1,24,510.00000000000006,0.97,833,LOW
6083.333333333334,28200,16,1,42,912.5,1.0,850,LOW
2666.666666666667,11600,6,1,41,693.3333333333335,1.0,850,LOW
4333.333333333333,20700,2,1,31,953.3333333333333,0.99,844,LOW
5916.666666666666,28200,14,1,47,1952.5,0.97,833,LOW
1166.6666666666667,4800,6,1,37,116.66666666666669,1.0,850,LOW
2250.0,10700,6,0,32,1035.0,0.13,371,HIGH
5416.666666666666,18100,10,0,31,2762.5,0.0,300,HIGH
7750.0,35900,18,1,43,775.0,1.0,850,LOW
5583.333333333334,14900,16,1,33,2121.666666666667,0.91,800,LOW
5666.666666666666,19300,6,1,55,906.6666666666665,1.0,850,LOW
4666.666666666667,13600,4,1,63,1166.6666666666667,1.0,850,LOW
1583.3333333333335,4700,2,0,44,902.5,0.07,338,HIGH
7000.0,19500,6,1,28,1540.0,1.0,850,LOW
2083.3333333333335,7200,16,1,55,208.33333333333337,1.0,850,LOW
2416.6666666666665,9900,18,1,61,314.1666666666667,1.0,850,LOW
2666.666666666667,7400,2,0,55,1226.666666666667,0.16,388,HIGH
2500.0,10900,2,0,60,1300.0,0.07,338,HIGH
666.6666666666667,2500,20,1,46,160.0,0.97,833,LOW
333.33333333333337,1300,2,0,55,136.66666666666666,0.14,377,HIGH
3666.666666666667,10600,20,1,32,440.0,1.0,850,LOW
7250.0,19900,10,0,37,3480.0,0.0,300,HIGH
6166.666666666666,15400,6,1,62,1849.9999999999998,0.91,800,LOW
4750.0,14400,12,1,34,950.0,1.0,850,LOW
8083.333333333334,27600,10,1,59,889.1666666666667,1.0,850,LOW
5833.333333333334,22400,6,1,57,816.6666666666669,1.0,850,LOW
7416.666666666666,23100,4,0,49,3115.0,0.03,316,HIGH
2583.3333333333335,11200,14,1,56,542.5,1.0,850,LOW
1833.3333333333335,6100,12,1,28,403.33333333333337,1.0,850,LOW
5916.666666666666,21500,4,0,57,3313.333333333334,0.0,300,HIGH
6833.333333333334,19000,6,1,37,2323.333333333334,0.97,833,LOW
8166.666666666666,28400,12,1,56,1551.6666666666665,1.0,850,LOW
3250.0,9700,8,1,48,1105.0000000000002,0.98,839,LOW
1833.3333333333335,8100,8,1,47,220.0,1.0,850,LOW
500.0,1700,20,1,35,165.0,0.91,800,LOW
5750.0,22000,10,1,55,1552.5,0.99,844,LOW
6166.666666666666,27300,18,1,45,2343.333333333333,0.96,828,LOW
3333.333333333333,11600,6,0,52,1766.6666666666665,0.0,300,HIGH
583.3333333333334,2000,18,0,45,338.33333333333337,0.01,305,HIGH
1583.3333333333335,4600,16,0,51,665.0,0.09,349,HIGH
1833.3333333333335,6800,20,1,61,403.33333333333337,1.0,850,LOW
1666.6666666666665,5600,14,1,23,233.33333333333337,0.99,844,LOW
6166.666666666666,17900,6,1,30,801.6666666666667,1.0,850,LOW
1916.6666666666665,9000,6,1,38,555.8333333333333,0.99,844,LOW
3333.333333333333,15500,12,0,26,1800.0,0.0,300,HIGH
1250.0,5800,18,0,58,612.5,0.1,355,HIGH
4333.333333333333,12900,18,1,31,823.3333333333333,0.99,844,LOW
4500.0,14500,8,1,37,1170.0,1.0,850,LOW
6416.666666666666,25300,18,0,55,2887.5,0.02,311,HIGH
1583.3333333333335,6400,20,0,23,775.8333333333335,0.18,399,HIGH
5333.333333333334,15500,2,0,57,2293.3333333333335,0.05,327,HIGH
583.3333333333334,1700,18,0,41,326.66666666666674,0.01,305,HIGH
4833.333333333333,23000,16,0,34,2223.3333333333335,0.27,448,HIGH
1500.0,5400,4,0,43,720.0,0.05,327,HIGH
3583.333333333333,13800,18,1,45,895.8333333333333,1.0,850,LOW
6666.666666666666,27100,8,1,62,733.3333333333333,0.99,844,LOW
916.6666666666667,4100,18,0,41,531.6666666666666,0.04,322,HIGH
7333.333333333334,31100,12,1,38,1173.3333333333335,1.0,850,LOW
4000.0,18600,14,1,43,1480.0,0.95,822,LOW
166.66666666666669,700,20,1,26,53.33333333333334,0.89,789,LOW
1166.6666666666667,2700,16,0,45,501.66666666666674,0.16,388,HIGH
2083.3333333333335,6400,16,1,52,562.5000000000001,1.0,850,LOW
6750.0,25300,8,0,55,2902.5,0.03,316,HIGH
5083.333333333333,19200,6,1,46,1931.6666666666665,0.89,789,LOW
1666.6666666666665,4600,16,1,35,399.99999999999994,0.96,828,LOW
4000.0,10100,12,0,60,1680.0,0.12,366,HIGH
750.0,2800,2,1,35,262.5,0.86,773,LOW
1083.3333333333333,3500,12,1,37,205.83333333333331,0.99,844,LOW
3500.0,9100,2,1,43,1015.0,0.92,806,LOW
2750.0,11100,20,1,59,302.5,1.0,850,LOW
7250.0,28400,12,1,53,2175.0,1.0,850,LOW
666.6666666666667,2600,2,1,36,206.66666666666669,0.78,729,MEDIUM
6166.666666666666,17100,2,0,44,3145.0,0.0,300,HIGH
5750.0,18500,6,1,60,1955.0,0.94,817,LOW
7333.333333333334,33700,14,0,56,3373.333333333334,0.0,300,HIGH
7166.666666666666,32500,4,1,41,1289.9999999999998,1.0,850,LOW
4500.0,20600,18,0,65,2609.9999999999995,0.04,322,HIGH
2416.6666666666665,5900,18,0,61,1305.0,0.11,360,HIGH
8166.666666666666,21000,12,1,34,2123.3333333333335,0.97,833,LOW
2750.0,10800,4,1,28,825.0,0.98,839,LOW
250.0,500,18,1,32,62.5,0.98,839,LOW
1250.0,4300,12,1,55,187.5,0.98,839,LOW
4500.0,16300,4,1,62,1575.0,0.97,833,LOW
5500.0,15200,18,1,36,1815.0,0.98,839,LOW
4750.0,17200,8,0,34,2565.0000000000005,0.0,300,HIGH
7083.333333333334,26100,2,1,58,850.0,1.0,850,LOW
6166.666666666666,24100,16,0,25,2528.333333333333,0.15,382,HIGH
6500.0,17700,6,1,44,715.0,1.0,850,LOW
6000.0,16500,18,1,40,1560.0,1.0,850,LOW
6333.333333333334,19300,12,0,28,3420.0000000000005,0.03,316,HIGH
5833.333333333334,26700,4,1,49,1225.0,0.99,844,LOW
4750.0,13000,6,0,62,2565.0000000000005,0.02,311,HIGH
6833.333333333334,30600,10,1,60,2665.0,0.9,795,LOW
7500.0,27800,8,1,53,2250.0,0.99,844,LOW
3250.0,11900,6,0,44,1462.5,0.06,333,HIGH
5416.666666666666,16200,4,1,55,1570.833333333333,1.0,850,LOW
1916.6666666666665,7700,16,1,54,670.8333333333333,0.9,795,LOW
4750.0,21800,18,1,53,1472.5,0.98,839,LOW
666.6666666666667,2800,12,1,32,260.00000000000006,0.78,729,MEDIUM
7000.0,19700,14,0,46,3570.0,0.01,305,HIGH
3583.333333333333,17200,4,1,63,537.4999999999999,0.97,833,LOW
250.0,900,20,1,41,87.5,0.91,800,LOW
7250.0,34000,16,1,55,2247.5,0.99,844,LOW
3666.666666666667,12100,4,1,52,806.6666666666667,1.0,850,LOW
4666.666666666667,16800,16,1,53,1213.3333333333335,1.0,850,LOW
500.0,1300,12,1,24,170.0,0.78,729,MEDIUM
2083.3333333333335,5100,20,0,64,979.1666666666667,0.1,355,HIGH
3166.666666666667,10500,10,0,58,1900.0,0.0,300,HIGH
2083.3333333333335,9600,4,1,40,791.6666666666667,0.93,811,LOW
4583.333333333333,20400,10,0,60,2704.166666666666,0.01,305,HIGH
3750.0,17100,2,1,25,1200.0,1.0,850,LOW
1583.3333333333335,4000,10,0,27,791.6666666666667,0.0,300,HIGH
5333.333333333334,20000,12,0,33,2453.333333333334,0.01,305,HIGH
3166.666666666667,11100,6,1,34,411.66666666666674,0.99,844,LOW
5250.0,16900,16,1,61,787.5,1.0,850,LOW
250.0,600,6,1,51,45.0,0.97,833,LOW
5916.666666666666,21800,18,1,51,1715.833333333333,1.0,850,LOW
500.0,1700,2,0,33,255.0,0.0,300,HIGH
3666.666666666667,15300,16,1,42,1026.666666666667,1.0,850,LOW
6333.333333333334,20800,12,0,56,3800.0,0.0,300,HIGH
7250.0,26400,10,1,40,2175.0,1.0,850,LOW
4666.666666666667,12700,12,1,25,1026.6666666666667,1.0,850,LOW
3416.666666666667,13100,14,0,46,1913.3333333333337,0.01,305,HIGH
6583.333333333334,16100,18,1,28,2238.333333333334,0.99,844,LOW
4666.666666666667,20900,14,0,49,2286.666666666667,0.06,333,HIGH
1000.0,3100,10,1,50,120.0,1.0,850,LOW
5750.0,19700,6,1,31,1207.5,1.0,850,LOW
2250.0,5600,2,1,24,742.5,0.8,740,MEDIUM
8166.666666666666,22100,4,1,56,816.6666666666667,0.97,833,LOW
7750.0,32300,4,1,60,2557.5,1.0,850,LOW
5583.333333333334,25300,12,1,61,1507.5000000000002,1.0,850,LOW
1083.3333333333333,4600,10,1,37,346.66666666666663,0.96,828,LOW
6583.333333333334,17100,16,0,45,3423.333333333334,0.01,305,HIGH
5583.333333333334,23200,18,1,21,2121.666666666667,0.93,811,LOW
1750.0,4500,18,1,60,612.4999999999999,0.67,668,MEDIUM
3916.666666666667,11000,4,1,58,509.16666666666674,1.0,850,LOW
3083.333333333333,13400,16,1,24,369.99999999999994,1.0,850,LOW
4833.333333333333,21800,2,1,60,725.0,0.99,844,LOW
2000.0,6900,20,1,32,660.0,0.95,822,LOW
6750.0,27600,16,1,32,2025.0,1.0,850,LOW
4500.0,21400,12,0,60,2205.0,0.01,305,HIGH
1166.6666666666667,5400,8,1,58,408.33333333333337,0.97,833,LOW
2083.3333333333335,8600,8,1,23,562.5000000000001,0.99,844,LOW
1333.3333333333335,5300,4,1,55,506.66666666666674,0.95,822,LOW
3083.333333333333,10600,20,0,63,1449.1666666666665,0.06,333,HIGH
416.66666666666663,1800,20,0,31,229.16666666666669,0.17,393,HIGH
4416.666666666667,19500,4,1,30,1369.166666666667,0.98,839,LOW
2333.3333333333335,6800,12,1,30,373.33333333333337,1.0,850,LOW
8000.0,29900,18,0,35,4480.000000000001,0.02,311,HIGH
1833.3333333333335,7800,20,1,51,568.3333333333334,1.0,850,LOW
7000.0,30900,8,1,51,2449.9999999999995,0.98,839,LOW
1750.0,5300,20,0,63,822.5,0.06,333,HIGH
2333.3333333333335,7000,2,0,22,1073.3333333333335,0.05,327,HIGH
2083.3333333333335,5800,20,1,57,729.1666666666667,0.85,767,LOW
1416.6666666666665,5800,10,1,65,453.33333333333326,0.96,828,LOW
5083.333333333333,20700,4,1,51,1931.6666666666665,0.89,789,LOW
3416.666666666667,11700,10,0,59,1469.166666666667,0.02,311,HIGH
3750.0,12700,8,0,43,2025.0,0.01,305,HIGH
4666.666666666667,19100,8,1,48,1260.0000000000002,0.99,844,LOW
4833.333333333333,16600,10,0,23,2658.333333333334,0.01,305,HIGH
7166.666666666666,26700,10,1,65,1003.3333333333335,0.98,839,LOW
2416.6666666666665,10500,20,0,58,1208.3333333333333,0.23,426,HIGH
6916.666666666666,17600,2,1,51,2005.833333333333,1.0,850,LOW
2000.0,5100,6,1,50,520.0,1.0,850,LOW
4666.666666666667,12000,4,1,28,1586.666666666667,0.93,811,LOW
7916.666666666666,35400,14,0,34,3879.166666666666,0.0,300,HIGH
4083.333333333333,15900,10,0,43,2123.3333333333335,0.0,300,HIGH
4916.666666666667,16500,2,1,23,1130.8333333333335,0.99,844,LOW
416.66666666666663,1500,4,1,28,91.66666666666666,0.96,828,LOW
5833.333333333334,21700,14,1,59,700.0,0.99,844,LOW
2916.666666666667,12700,4,0,30,1487.5,0.02,311,HIGH
4333.333333333333,12200,16,1,35,953.3333333333333,1.0,850,LOW
5250.0,19900,12,0,24,3150.0,0.04,322,HIGH
7000.0,28300,10,1,41,2590.0,0.96,828,LOW
6250.0,22500,14,1,31,750.0,1.0,850,LOW
2750.0,13000,16,1,35,990.0,0.93,811,LOW
7333.333333333334,22400,14,1,22,2566.6666666666665,0.98,839,LOW
166.66666666666669,700,18,1,31,46.66666666666668,0.96,828,LOW
6666.666666666666,29100,4,1,39,2066.6666666666665,1.0,850,LOW
833.3333333333333,4000,6,1,51,133.33333333333331,0.99,844,LOW
7833.333333333334,26700,10,1,63,2193.333333333334,0.99,844,LOW
1750.0,7300,18,1,24,262.5,0.95,822,LOW
4500.0,11500,20,0,22,2025.0,0.05,327,HIGH
3916.666666666667,15100,8,0,54,2350.0,0.0,300,HIGH
7333.333333333334,33700,12,0,41,3960.0000000000005,0.0,300,HIGH
2666.666666666667,12200,6,1,39,346.66666666666674,1.0,850,LOW
6000.0,21900,4,1,52,780.0,1.0,850,LOW
2083.3333333333335,7200,16,1,37,416.66666666666674,1.0,850,LOW
5750.0,15700,14,1,26,1035.0,0.99,844,LOW
4750.0,20500,16,0,24,1900.0,0.14,377,HIGH
4583.333333333333,15100,18,1,48,1695.833333333333,0.94,817,LOW
7666.666666666666,29100,10,0,32,3833.333333333333,0.0,300,HIGH
4750.0,11500,2,0,25,2185.0,0.08,344,HIGH
4166.666666666667,16400,14,1,34,1583.3333333333335,0.98,839,LOW
1916.6666666666665,5500,6,0,51,843.3333333333333,0.02,311,HIGH
2500.0,11000,16,0,40,1075.0,0.2,410,HIGH
6583.333333333334,26200,18,1,53,1448.3333333333335,0.99,844,LOW
1666.6666666666665,6200,16,0,45,683.3333333333333,0.1,355,HIGH
2250.0,8700,14,1,51,427.5,0.99,844,LOW
5333.333333333334,15800,18,1,54,533.3333333333335,1.0,850,LOW
6833.333333333334,19100,2,0,61,2870.0,0.03,316,HIGH
2333.3333333333335,6900,14,1,60,816.6666666666667,0.77,723,MEDIUM
7416.666666666666,20000,2,0,24,3263.333333333333,0.02,311,HIGH
4250.0,20000,4,1,24,1487.5,0.94,817,LOW
2333.3333333333335,8500,20,1,55,466.66666666666674,1.0,850,LOW
5083.333333333333,12300,18,0,21,2795.833333333334,0.03,316,HIGH
7000.0,24500,6,0,61,3780.0,0.01,305,HIGH
1333.3333333333335,5600,6,0,60,680.0,0.05,327,HIGH
3416.666666666667,11000,14,1,29,854.1666666666667,0.99,844,LOW
250.0,700,10,0,21,115.0,0.23,426,HIGH
8000.0,34500,20,1,61,1840.0,0.99,844,LOW
6916.666666666666,25400,4,1,45,899.1666666666667,1.0,850,LOW
3833.333333333333,16700,16,0,37,1648.333333333333,0.07,338,HIGH
4666.666666666667,11600,12,1,59,700.0,1.0,850,LOW
3416.666666666667,8300,16,0,46,1981.6666666666665,0.01,305,HIGH
3083.333333333333,13400,18,0,58,1264.1666666666665,0.57,613,HIGH
666.6666666666667,2400,2,1,57,133.33333333333337,0.87,778,LOW
6750.0,28100,12,1,34,2362.4999999999995,0.99,844,LOW
2250.0,9500,10,0,45,922.5,0.16,388,HIGH
5833.333333333334,21400,12,1,62,1633.3333333333337,1.0,850,LOW
6750.0,29300,2,1,58,1080.0,1.0,850,LOW
2666.666666666667,7600,4,0,41,1600.0,0.01,305,HIGH
333.33333333333337,1400,10,0,53,156.66666666666666,0.32,476,HIGH
6500.0,23900,4,0,41,3575.0,0.0,300,HIGH
4833.333333333333,19600,14,0,25,1981.6666666666665,0.09,349,HIGH
2166.6666666666665,6000,8,0,43,888.3333333333333,0.02,311,HIGH
